 #Energy       XX              YY             ZZ              XY              YZ              XZ       
 14.7757  2.47058821E-01  2.47058821E-01  2.47058821E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.8400  2.51687045E-01  2.51687045E-01  2.51687045E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.9042  2.60703086E-01  2.60703086E-01  2.60703086E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 14.9684  2.71407053E-01  2.71407053E-01  2.71407053E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.0327  2.81601879E-01  2.81601879E-01  2.81601879E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.0969  2.88387066E-01  2.88387066E-01  2.88387066E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.1612  2.88228096E-01  2.88228096E-01  2.88228096E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.2254  2.78491513E-01  2.78491513E-01  2.78491513E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.2897  2.59598238E-01  2.59598238E-01  2.59598238E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.3539  2.36019706E-01  2.36019706E-01  2.36019706E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.4181  2.13467205E-01  2.13467205E-01  2.13467205E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.4824  1.95163388E-01  1.95163388E-01  1.95163388E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.5466  1.81943305E-01  1.81943305E-01  1.81943305E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.6109  1.74652132E-01  1.74652132E-01  1.74652132E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.6751  1.74406335E-01  1.74406335E-01  1.74406335E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.7394  1.80765762E-01  1.80765762E-01  1.80765762E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.8036  1.90648573E-01  1.90648573E-01  1.90648573E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.8678  1.99344738E-01  1.99344738E-01  1.99344738E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.9321  2.02760327E-01  2.02760327E-01  2.02760327E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 15.9963  2.00092728E-01  2.00092728E-01  2.00092728E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.0606  1.94417755E-01  1.94417755E-01  1.94417755E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.1248  1.89000723E-01  1.89000723E-01  1.89000723E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.1891  1.83888688E-01  1.83888688E-01  1.83888688E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.2533  1.77863680E-01  1.77863680E-01  1.77863680E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.3175  1.72447992E-01  1.72447992E-01  1.72447992E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.3818  1.71532669E-01  1.71532669E-01  1.71532669E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.4460  1.77211537E-01  1.77211537E-01  1.77211537E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.5103  1.88141399E-01  1.88141399E-01  1.88141399E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.5745  2.01564817E-01  2.01564817E-01  2.01564817E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.6387  2.15227118E-01  2.15227118E-01  2.15227118E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.7030  2.27641570E-01  2.27641570E-01  2.27641570E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.7672  2.37689654E-01  2.37689654E-01  2.37689654E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.8315  2.44644689E-01  2.44644689E-01  2.44644689E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.8957  2.48936349E-01  2.48936349E-01  2.48936349E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 16.9600  2.52533010E-01  2.52533010E-01  2.52533010E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.0242  2.57917461E-01  2.57917461E-01  2.57917461E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.0884  2.66560566E-01  2.66560566E-01  2.66560566E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.1527  2.78483218E-01  2.78483218E-01  2.78483218E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.2169  2.92836811E-01  2.92836811E-01  2.92836811E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.2812  3.08458857E-01  3.08458857E-01  3.08458857E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.3454  3.23968642E-01  3.23968642E-01  3.23968642E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.4097  3.37977123E-01  3.37977123E-01  3.37977123E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.4739  3.49354123E-01  3.49354123E-01  3.49354123E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.5381  3.57426402E-01  3.57426402E-01  3.57426402E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.6024  3.61674552E-01  3.61674552E-01  3.61674552E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.6666  3.61774389E-01  3.61774389E-01  3.61774389E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.7309  3.57988882E-01  3.57988882E-01  3.57988882E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.7951  3.51628110E-01  3.51628110E-01  3.51628110E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.8593  3.44287124E-01  3.44287124E-01  3.44287124E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.9236  3.37048942E-01  3.37048942E-01  3.37048942E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 17.9878  3.30875824E-01  3.30875824E-01  3.30875824E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.0521  3.27649167E-01  3.27649167E-01  3.27649167E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.1163  3.29775191E-01  3.29775191E-01  3.29775191E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.1806  3.38075220E-01  3.38075220E-01  3.38075220E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.2448  3.50346320E-01  3.50346320E-01  3.50346320E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.3090  3.62310959E-01  3.62310959E-01  3.62310959E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.3733  3.69620617E-01  3.69620617E-01  3.69620617E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.4375  3.70771365E-01  3.70771365E-01  3.70771365E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.5018  3.68510690E-01  3.68510690E-01  3.68510690E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.5660  3.67575385E-01  3.67575385E-01  3.67575385E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.6303  3.70659111E-01  3.70659111E-01  3.70659111E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.6945  3.77186821E-01  3.77186821E-01  3.77186821E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.7587  3.85038513E-01  3.85038513E-01  3.85038513E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.8230  3.91910342E-01  3.91910342E-01  3.91910342E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.8872  3.95393192E-01  3.95393192E-01  3.95393192E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 18.9515  3.94006439E-01  3.94006439E-01  3.94006439E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 19.0157  3.89788836E-01  3.89788836E-01  3.89788836E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 19.0800  3.89009352E-01  3.89009352E-01  3.89009352E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 19.1442  3.97417781E-01  3.97417781E-01  3.97417781E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 19.2084  4.15352534E-01  4.15352534E-01  4.15352534E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
 19.2727  4.38619378E-01  4.38619378E-01  4.38619378E-01  1.00000000E+00  1.00000000E+00  1.00000000E+00
